Date,Ping (ms),Download (Mbps),Upload (Mbps)
2020-09-23 13:30:32.172337,23.0,6.07,0.87
2020-09-23 14:00:41.766859,38.0,5.9,0.81
2020-09-23 14:30:44.874220,26.0,6.89,0.96
2020-09-23 15:00:49.725071,233.0,4.03,1.16
2020-09-23 15:30:35.406231,33.0,6.0,0.75
2020-09-23 16:00:25.995326,24.0,6.97,1.26
2020-09-23 16:30:26.000909,26.0,7.28,1.12
2020-09-23 17:00:27.500583,24.0,7.16,1.11
2020-09-23 17:30:26.747299,30.0,7.21,1.18
2020-09-23 18:00:32.745768,41.0,6.61,0.83
2020-09-23 18:30:36.867200,72.0,4.41,0.94
2020-09-23 19:00:45.312464,26.0,3.61,0.87
2020-09-23 19:30:28.516820,24.0,4.7,1.0
2020-09-23 20:00:45.757884,122.0,4.13,1.0
2020-09-23 20:30:51.498973,122.0,6.01,1.1
2020-09-23 21:00:36.875379,27.0,7.0,1.67
2020-09-23 21:30:44.920476,32.0,6.17,0.82
2020-09-23 22:00:31.991274,35.0,5.9,0.83
2020-09-23 22:30:27.151989,24.0,6.86,0.91
2020-09-23 23:00:39.654300,37.0,5.54,1.05
2020-09-24 11:01:20.069211,27.0,6.56,0.95
2020-09-24 11:30:52.138011,24.0,5.81,0.91
2020-09-24 12:00:48.082191,37.0,5.88,0.86
2020-09-24 12:30:35.330320,23.0,5.14,1.01
2020-09-24 13:00:45.294110,24.0,6.0,0.91
2020-09-24 13:39:17.512217,32.0,4.89,0.9
2020-09-24 14:04:06.125949,24.0,6.64,1.24
2020-09-24 14:32:44.843791,25.0,4.38,0.84
2020-09-24 15:00:36.577763,24.0,4.62,0.95
2020-09-24 15:30:40.113801,24.0,5.56,0.86
2020-09-24 16:00:35.391269,26.0,7.35,1.04
2020-09-24 16:30:38.411348,25.0,6.65,1.06
2020-09-24 17:00:39.692785,25.0,6.2,1.04
2020-09-24 17:30:34.293159,28.0,7.0,1.05
2020-09-24 18:00:35.490985,24.0,7.12,1.05
2020-09-24 18:30:33.706787,25.0,7.25,1.09
2020-09-24 19:00:35.363381,24.0,7.24,1.05
2020-09-24 19:31:01.806971,110.0,1.07,0.68
2020-09-24 20:00:53.395279,164.0,5.69,0.88
2020-09-24 20:30:41.811407,82.0,5.96,0.91
2020-09-24 21:00:30.445408,30.0,5.52,0.97
2020-09-24 21:30:27.863623,24.0,5.4,0.94
2020-09-24 22:00:32.075791,40.0,6.99,1.22
2020-09-24 22:30:29.695824,24.0,7.15,0.91
2020-09-24 23:00:26.815749,24.0,7.11,1.17
2020-09-24 23:30:39.639378,25.0,7.33,0.94
2020-09-25 00:00:34.226927,25.0,7.33,1.24
2020-09-25 00:30:34.190437,24.0,7.31,1.16
2020-09-25 01:00:36.186713,23.0,7.22,1.06
2020-09-25 01:30:34.257905,24.0,7.27,1.06
2020-09-25 02:00:33.949180,26.0,7.26,1.22
2020-09-25 02:30:26.365101,24.0,7.06,1.24
2020-09-25 03:00:34.436001,24.0,7.1,1.2
2020-09-25 03:30:35.563564,29.0,7.24,1.09
2020-09-25 04:00:36.935913,25.0,6.95,0.96
2020-09-25 04:30:33.869759,24.0,6.84,1.1
2020-09-25 05:00:37.460782,27.0,7.25,1.16
2020-09-25 05:30:34.055979,23.0,7.26,1.02
2020-09-25 06:00:35.544502,37.0,7.26,1.04
2020-09-25 06:30:34.406061,30.0,7.21,1.03
2020-09-25 07:00:37.639841,24.0,7.38,1.05
2020-09-25 07:30:26.238686,34.0,7.33,1.16
2020-09-25 08:00:35.692233,37.0,7.21,0.95
2020-09-25 08:30:32.953933,24.0,7.25,1.18
2020-09-25 09:00:36.890035,24.0,7.28,1.05
2020-09-25 09:30:35.681205,25.0,7.3,1.08
2020-09-25 10:00:37.194496,30.0,7.2,1.08
2020-09-25 10:30:34.983068,27.0,7.09,1.07
2020-09-25 11:00:39.161406,24.0,6.98,1.05
2020-09-25 11:30:33.293033,42.0,7.34,1.16
2020-09-25 12:00:38.375412,26.0,7.25,0.98
2020-09-25 12:30:34.820967,24.0,7.3,1.12
2020-09-25 13:00:36.570726,24.0,7.07,0.98
2020-09-25 13:30:35.621300,27.0,7.26,1.08
2020-09-25 14:00:37.833386,24.0,7.09,1.06
2020-09-25 14:30:33.499294,24.0,7.33,1.16
2020-09-25 15:00:37.593795,27.0,7.01,1.13
2020-09-25 15:30:27.167651,24.0,6.95,1.21
2020-09-25 16:00:37.357502,35.0,7.3,1.01
2020-09-25 16:30:32.256352,28.0,7.29,1.18
2020-09-25 17:00:39.727915,26.0,7.15,0.96
2020-09-25 17:30:27.110596,27.0,7.14,1.14
2020-09-25 18:00:38.135671,24.0,7.23,1.05
2020-09-25 18:30:27.512741,25.0,7.17,1.06
2020-09-25 19:00:27.207220,25.0,7.38,1.2
2020-09-25 19:30:32.773948,25.0,7.29,1.06
2020-09-25 20:00:35.035952,59.0,6.77,1.07
2020-09-25 20:30:33.309047,57.0,7.2,1.23
2020-09-25 21:00:34.408554,25.0,7.25,1.13
2020-09-25 21:30:42.561440,124.0,3.8,1.07
2020-09-25 22:00:27.983740,39.0,4.93,1.06
2020-09-25 22:30:28.416540,29.0,7.06,1.0
2020-09-25 23:00:46.730609,373.0,1.75,0.94
2020-09-25 23:30:41.744795,24.0,7.24,1.25
2020-09-26 00:00:30.478111,31.0,6.67,1.09
2020-09-26 00:30:38.541958,31.0,5.41,1.1
2020-09-26 01:00:37.978237,25.0,7.2,1.09
2020-09-26 01:30:34.266602,25.0,7.11,1.06
2020-09-26 02:00:35.773990,27.0,7.33,1.23
2020-09-26 02:30:32.966428,26.0,7.03,1.15
2020-09-26 03:00:35.223519,25.0,6.96,1.14
2020-09-26 03:30:43.834557,27.0,7.18,1.25
2020-09-26 04:00:36.977473,24.0,7.09,1.04
2020-09-26 04:30:33.992268,26.0,7.18,1.14
2020-09-26 05:00:37.856301,32.0,7.23,1.0
2020-09-26 05:30:34.770253,27.0,7.14,1.13
2020-09-26 06:00:39.210682,26.0,7.21,1.05
2020-09-26 06:30:36.422754,23.0,7.17,0.97
2020-09-26 07:00:37.794896,26.0,6.2,0.98
2020-09-26 07:30:41.480015,26.0,7.25,0.86
2020-09-26 08:00:41.358711,26.0,7.26,0.98
2020-09-27 21:31:25.579025,41.0,6.83,1.17
2020-09-27 22:00:28.164187,39.0,6.65,1.16
2020-09-27 22:30:29.903321,36.0,6.96,1.2
2020-09-28 20:01:18.873685,28.0,4.8,0.88
2020-09-28 20:30:39.663462,24.0,7.32,1.09
2020-09-28 21:01:03.223221,104.0,4.69,0.97
2020-09-28 21:30:43.602667,25.0,4.96,1.08
2020-09-28 22:00:32.224041,37.0,4.33,0.91
2020-09-28 22:30:27.566524,24.0,7.3,1.05
2020-09-28 23:00:25.737375,24.0,7.11,1.23
2020-09-28 23:30:26.970770,27.0,7.13,1.17
2020-09-29 00:00:28.829859,24.0,6.9,1.03
2020-09-29 00:30:27.994404,23.0,7.27,1.14
2020-09-29 01:00:30.844114,27.0,7.25,1.1
2020-09-29 01:30:27.709070,23.0,7.2,1.01
2020-09-29 02:00:43.666877,24.0,7.23,0.68
2020-09-29 02:30:26.593957,24.0,7.23,1.11
2020-09-29 03:00:27.907058,37.0,7.12,1.02
2020-09-29 03:30:27.289306,32.0,7.37,1.08
2020-09-29 04:00:32.864876,31.0,6.9,0.73
2020-09-29 04:30:39.542496,24.0,7.27,1.16
2020-09-29 05:00:33.143307,24.0,7.35,0.93
2020-09-29 05:30:27.182873,27.0,6.91,1.05
2020-09-29 06:00:28.095468,24.0,6.64,1.06
2020-09-29 06:30:26.397242,25.0,7.33,1.15
2020-09-29 07:00:35.985177,27.0,7.32,1.02
2020-09-29 07:30:26.834856,25.0,6.23,1.14
2020-09-29 08:00:27.626038,23.0,7.29,1.1
2020-09-29 08:30:26.971186,23.0,7.25,1.07
2020-09-29 09:00:33.349514,24.0,7.34,1.21
2020-09-29 09:30:34.818273,24.0,7.08,1.02
2020-09-29 10:00:27.298439,26.0,7.32,1.15
2020-09-29 10:30:28.606283,24.0,7.17,1.24
2020-09-29 11:00:33.374218,28.0,7.3,1.11
2020-09-29 11:30:33.832565,23.0,7.2,1.08
2020-09-29 12:00:36.389992,24.0,7.3,1.02
2020-09-29 12:30:28.148627,24.0,7.11,1.0
2020-09-29 13:00:35.874189,24.0,7.25,0.98
2020-09-29 13:30:26.739347,27.0,7.1,1.1
2020-09-29 14:00:33.032208,25.0,7.03,1.14
2020-09-29 14:30:33.701101,24.0,7.22,1.12
2020-09-29 15:00:37.269550,24.0,7.19,0.99
2020-09-29 15:30:33.408606,24.0,7.24,1.09
2020-09-29 16:00:35.962482,26.0,7.21,1.12
2020-09-29 16:30:33.062481,24.0,7.3,1.13
2020-09-29 17:00:42.101187,24.0,7.34,1.05
2020-09-29 17:30:33.707509,34.0,7.21,1.07
2020-09-29 18:00:27.324173,29.0,7.01,1.08
2020-09-29 18:30:32.815596,37.0,7.17,0.72
2020-09-29 19:00:29.709967,25.0,7.26,0.93
2020-09-29 19:30:28.197561,24.0,7.3,1.09
2020-09-29 20:00:51.655748,50.0,6.16,0.67
2020-09-29 20:30:51.792354,101.0,4.74,0.96
2020-09-29 21:00:33.840426,40.0,2.14,0.79
2020-09-29 21:30:49.491851,82.0,5.71,0.81
2020-09-29 22:01:23.880760,42.0,7.09,1.03
2020-09-29 22:30:34.842154,97.0,3.45,0.93
2020-09-29 23:00:47.663807,36.0,6.37,1.0
2020-09-29 23:30:27.466903,29.0,6.92,1.02
2020-09-30 00:00:28.229688,35.0,6.98,1.08
2020-09-30 00:30:28.009390,24.0,7.34,1.03
2020-09-30 01:00:28.617336,24.0,7.01,0.99
2020-09-30 01:30:32.985841,25.0,7.26,1.09
2020-09-30 02:00:27.907269,24.0,7.09,1.1
2020-09-30 02:30:33.356036,24.0,7.3,1.16
2020-09-30 03:00:35.759459,24.0,7.2,1.06
2020-09-30 03:30:46.780030,25.0,7.1,1.19
2020-09-30 04:00:35.371607,23.0,7.18,1.19
2020-09-30 04:30:43.315989,24.0,6.96,1.0
2020-09-30 05:00:26.484038,23.0,7.21,1.16
2020-09-30 05:30:28.749945,24.0,7.34,1.06
2020-09-30 06:00:25.658864,25.0,7.24,1.23
2020-09-30 06:30:25.713448,25.0,7.32,1.23
2020-09-30 07:00:30.121113,36.0,5.88,0.68
2020-09-30 07:30:32.330394,34.0,7.22,0.6
2020-09-30 08:00:28.583191,26.0,7.26,1.01
2020-09-30 08:30:26.702610,25.0,7.18,1.09
2020-09-30 09:00:27.040737,23.0,7.07,1.08
2020-09-30 09:30:26.739487,25.0,7.04,1.08
2020-09-30 10:00:54.228471,47.0,4.58,0.91
2020-09-30 10:30:46.129856,120.0,6.6,1.01
2020-09-30 11:00:29.502456,67.0,4.83,0.97
2020-09-30 11:30:35.056721,24.0,6.23,0.85
2020-09-30 12:00:43.583778,26.0,7.16,1.11
2020-09-30 12:30:51.150106,40.0,5.14,0.96
2020-09-30 13:00:34.223968,24.0,5.23,1.03
2020-09-30 13:30:48.841702,33.0,5.07,0.87
2020-09-30 14:00:44.155003,26.0,5.34,1.09
2020-09-30 14:30:29.610207,34.0,5.47,0.93
2020-09-30 15:00:34.614314,23.0,7.0,1.21
2020-09-30 15:30:33.499372,151.0,4.64,1.01
2020-09-30 16:00:31.482450,38.0,4.04,0.81
2020-09-30 16:30:30.421795,39.0,4.39,0.93
2020-09-30 17:00:31.853767,37.0,4.78,0.94
2020-09-30 17:30:33.871650,24.0,5.95,0.97
2020-09-30 18:00:30.218055,35.0,4.94,0.97
2020-09-30 18:30:50.271027,24.0,5.61,0.88
2020-09-30 19:00:29.055294,55.0,6.53,1.0
2020-09-30 19:30:26.789892,25.0,7.03,1.16
2020-09-30 20:00:45.318092,29.0,5.94,1.0
2020-09-30 20:30:37.440353,154.0,3.81,1.08
2020-09-30 21:00:29.251514,24.0,4.45,0.95
2020-09-30 21:30:43.822638,25.0,6.21,1.0
2020-09-30 22:00:36.568130,48.0,5.45,0.95
2020-10-01 21:01:30.425477,27.0,6.99,1.09
2020-10-01 21:30:46.773559,25.0,5.2,0.79
2020-10-01 22:01:00.581733,24.0,5.64,1.03
2020-10-01 22:30:36.016421,35.0,4.11,0.97
2020-10-01 23:05:05.223697,26.0,6.3,0.96
2020-10-01 23:30:33.515163,37.0,3.79,0.89
2020-10-02 11:30:41.268166,27.0,5.67,0.91
2020-10-02 12:00:36.142506,122.0,3.75,0.82
2020-10-02 12:30:27.134960,26.0,7.25,1.1
2020-10-02 13:00:32.332937,73.0,6.44,0.97
2020-10-02 13:30:28.789211,23.0,4.36,0.94
2020-10-02 14:00:27.906973,51.0,5.5,0.97
2020-10-02 14:30:54.091646,91.0,5.04,0.82
2020-10-02 15:00:25.867803,24.0,6.89,1.24
2020-10-02 15:30:27.796703,73.0,6.94,1.13
2020-10-02 16:00:28.004341,25.0,7.32,1.14
2020-10-02 16:30:33.544041,24.0,7.35,1.14
2020-10-02 17:00:33.490652,26.0,5.59,1.1
2020-10-02 17:30:57.125864,24.0,7.08,1.04
2020-10-02 18:00:31.751815,37.0,7.12,1.04
2020-10-02 18:30:25.788079,25.0,7.03,1.18
2020-10-02 19:00:34.569321,24.0,7.27,1.09
2020-10-02 19:30:34.721818,26.0,7.26,1.01
2020-10-02 20:00:29.257371,24.0,7.16,1.16
2020-10-02 20:30:34.807463,24.0,7.27,1.11
2020-10-02 21:00:38.249814,25.0,7.3,0.9
2020-10-02 21:30:36.386075,24.0,7.29,1.27
2020-10-02 22:00:29.916125,27.0,6.81,1.06
2020-10-02 22:30:28.397114,24.0,6.97,1.02
2020-10-02 23:00:26.473003,24.0,7.11,1.12
2020-10-02 23:30:28.840804,33.0,7.14,1.0
2020-10-03 00:00:47.481783,24.0,6.84,1.03
2020-10-03 00:30:36.573201,25.0,7.35,1.01
2020-10-03 01:00:38.104251,26.0,6.78,1.03
2020-10-03 01:30:27.764502,24.0,6.91,1.04
2020-10-03 02:00:30.030052,24.0,6.37,0.98
2020-10-03 02:30:28.380102,24.0,6.67,1.07
2020-10-03 03:00:27.239566,24.0,7.25,1.06
2020-10-03 03:30:25.509383,24.0,7.2,1.24
2020-10-03 04:00:27.287214,24.0,7.36,1.09
2020-10-03 04:30:38.418422,24.0,7.18,1.04
2020-10-03 05:00:27.951678,24.0,7.2,1.01
2020-10-03 05:30:26.388127,24.0,7.31,1.13
2020-10-03 06:00:26.183331,24.0,7.36,1.17
2020-10-03 06:30:26.625236,28.0,7.35,1.2
2020-10-03 07:00:33.222294,24.0,6.89,1.22
2020-10-03 07:30:25.991725,24.0,7.07,1.16
2020-10-03 08:00:29.605770,32.0,7.27,1.14
2020-10-03 08:30:30.585290,29.0,7.32,0.95
2020-10-03 09:00:26.917593,27.0,7.27,1.07
2020-10-03 09:30:28.719782,28.0,7.14,0.98
2020-10-03 10:00:29.719846,38.0,7.12,1.27
2020-10-03 10:30:27.287953,24.0,7.26,1.19
2020-10-03 11:00:26.636898,25.0,7.07,1.18
2020-10-03 11:30:27.644603,26.0,6.96,1.03
2020-10-03 12:00:27.032613,25.0,6.95,1.04
2020-10-03 12:30:31.953162,24.0,7.22,1.09
2020-10-03 13:00:28.432483,24.0,7.31,1.17
2020-10-03 13:30:46.537774,29.0,4.83,0.73
2020-10-03 14:01:19.903034,90.0,5.77,1.03
2020-10-03 14:31:12.897950,23.0,6.92,1.13
2020-10-03 15:00:34.241319,36.0,5.95,1.02
2020-10-03 15:30:27.896363,25.0,7.26,1.07
2020-10-03 16:00:46.521560,49.0,7.09,1.11
2020-10-03 16:30:53.617677,120.0,3.15,0.83
2020-10-03 17:00:41.875082,52.0,7.29,1.24
2020-10-03 17:30:49.324386,40.0,7.17,1.2
2020-10-03 18:00:47.196899,48.0,6.8,1.18
2020-10-03 18:30:26.989995,66.0,7.28,1.22
2020-10-03 19:00:45.849339,40.0,7.23,1.06
2020-10-03 19:30:34.980371,40.0,7.38,1.04
2020-10-03 20:00:46.214876,61.0,7.18,1.07
2020-10-03 20:30:33.479058,60.0,6.96,1.2
2020-10-03 21:00:53.727502,40.0,7.29,1.16
2020-10-03 21:30:46.693522,62.0,6.69,1.03
2020-10-03 22:00:28.870103,40.0,7.1,1.07
2020-10-03 22:30:49.744773,40.0,7.25,1.04
2020-10-03 23:00:47.273295,49.0,6.55,1.09
2020-10-03 23:30:54.673697,43.0,4.38,1.16
2020-10-04 00:01:00.310331,48.0,6.38,1.01
2020-10-04 12:31:11.658810,44.0,4.33,0.98
2020-10-04 13:00:55.100921,66.0,5.03,0.84
2020-10-04 13:30:29.305384,39.0,5.21,0.96
2020-10-04 14:00:29.765461,66.0,4.74,0.95
2020-10-04 14:30:36.661259,44.0,5.16,0.98
2020-10-04 15:00:52.009422,57.0,4.64,1.01
2020-10-04 15:30:58.310125,65.0,4.02,0.87
2020-10-04 16:01:00.907921,40.0,5.73,0.93
2020-10-04 16:30:29.728768,43.0,6.78,1.04
2020-10-04 17:00:46.048698,56.0,7.04,1.24
2020-10-04 17:30:41.695274,40.0,6.52,1.06
2020-10-04 18:00:43.081434,44.0,7.08,0.98
2020-10-04 18:30:35.425505,44.0,7.02,1.15
2020-10-04 19:01:03.820616,56.0,4.32,0.96
2020-10-04 19:31:50.768444,361.0,2.53,0.67
2020-10-04 20:00:31.476857,65.0,3.53,0.93
2020-10-04 20:30:34.485846,121.0,3.62,0.84
2020-10-04 21:00:34.190869,67.0,5.23,0.88
2020-10-04 21:30:33.214013,67.0,5.16,0.86
2020-10-05 08:00:50.014576,44.0,6.94,1.09
2020-10-05 08:30:27.959582,49.0,7.06,1.06
2020-10-05 18:00:48.719737,48.0,4.81,0.91
2020-10-05 18:30:33.847322,102.0,5.01,0.84
2020-10-05 19:00:54.513784,55.0,4.76,0.99
2020-10-05 19:30:27.760271,44.0,7.11,1.12
2020-10-05 20:00:29.765504,40.0,5.92,1.13
2020-10-05 20:30:54.581990,141.0,4.06,0.82
2020-10-05 21:03:45.975418,45.0,4.92,0.97
2020-10-05 21:30:32.092078,51.0,3.86,0.95
2020-10-06 08:30:56.240992,48.0,5.67,0.97
2020-10-06 09:00:46.705994,51.0,7.06,1.14
2020-10-06 09:30:29.368344,47.0,7.0,1.05
2020-10-06 10:00:27.431452,45.0,6.92,1.26
2020-10-06 10:30:28.280311,47.0,6.84,1.16
2020-10-06 11:00:33.249465,63.0,5.99,1.18
2020-10-06 11:30:29.013486,43.0,6.96,1.08
2020-10-06 12:00:35.031645,42.0,7.17,1.14
2020-10-06 12:30:29.812019,51.0,7.02,0.98
2020-10-06 13:00:34.934476,57.0,7.1,1.15
2020-10-06 13:30:47.251849,41.0,7.04,1.0
2020-10-06 14:00:38.941889,260.0,3.38,1.18
2020-10-06 14:30:31.103550,40.0,7.13,0.99
2020-10-06 15:00:37.467779,40.0,7.0,1.07
2020-10-06 15:30:35.531066,41.0,7.09,1.05
2020-10-06 16:00:38.122805,40.0,7.04,1.03
2020-10-06 16:30:36.615166,42.0,6.89,1.05
2020-10-06 17:00:36.245553,44.0,6.87,1.06
2020-10-06 17:30:30.228174,49.0,6.51,1.05
2020-10-06 18:00:36.464784,44.0,7.08,1.04
2020-10-06 18:30:35.715603,57.0,7.09,1.1
2020-10-06 19:00:36.065579,51.0,6.78,1.04
2020-10-06 19:30:36.064759,44.0,7.07,1.05
2020-10-06 20:00:36.268821,40.0,7.27,1.08
2020-10-06 20:30:36.527957,44.0,5.9,1.03
2020-10-06 21:00:49.181463,40.0,7.05,1.22
2020-10-06 21:30:49.256549,112.0,5.05,0.93
2020-10-06 22:01:05.944702,153.0,3.51,1.07
2020-10-06 22:30:37.378532,49.0,4.96,0.91
2020-10-06 23:00:32.110147,62.0,4.34,1.05
2020-10-06 23:30:30.893196,42.0,7.04,1.11
2020-10-07 00:00:56.128042,57.0,6.74,1.18
2020-10-07 00:30:33.757544,56.0,7.12,1.29
2020-10-07 01:00:35.594902,46.0,7.07,1.09
2020-10-07 01:30:30.211238,46.0,6.94,1.0
2020-10-07 02:00:35.554138,62.0,5.93,1.14
2020-10-07 02:30:35.837155,60.0,6.88,1.11
2020-10-07 03:00:34.012219,57.0,7.19,1.19
2020-10-07 03:30:50.820373,40.0,7.19,1.16
2020-10-07 04:00:46.874702,40.0,6.2,1.1
2020-10-07 04:30:34.096306,43.0,6.99,1.14
2020-10-07 05:00:47.618545,41.0,7.11,1.07
2020-10-07 05:30:36.657310,56.0,7.2,1.07
2020-10-07 06:00:35.681153,59.0,6.83,1.13
2020-10-07 06:30:47.792247,40.0,7.03,1.09
2020-10-07 07:00:37.893199,58.0,6.9,0.96
2020-10-07 07:30:46.158649,59.0,6.86,1.15
2020-10-07 08:00:29.909295,60.0,6.31,1.01
2020-10-07 08:30:46.529623,59.0,7.06,1.03
2020-10-07 09:01:01.898613,57.0,6.03,1.1
2020-10-07 09:30:46.698983,48.0,5.91,1.11
2020-10-07 10:00:29.219377,46.0,7.28,1.14
2020-10-07 10:31:39.351606,55.0,5.81,0.97
2020-10-07 11:01:16.124530,60.0,6.88,1.06
2020-10-07 11:30:48.450063,60.0,4.96,1.05
2020-10-07 12:00:31.720152,44.0,6.2,1.02
2020-10-07 12:30:28.027453,45.0,7.21,1.12
2020-10-07 13:00:33.312342,43.0,6.97,0.96
2020-10-07 13:30:41.409295,44.0,6.36,0.99
2020-10-07 14:00:55.208623,162.0,5.29,1.0
2020-10-07 14:30:41.335093,40.0,6.83,1.05
2020-10-07 15:00:32.205033,59.0,7.02,1.15
2020-10-07 15:30:38.176831,45.0,7.09,1.21
2020-10-07 16:00:29.801867,43.0,7.02,1.01
2020-10-07 16:30:29.809153,59.0,7.09,1.14
2020-10-07 17:00:44.444024,66.0,5.83,1.06
2020-10-07 17:30:43.439118,72.0,5.6,1.11
2020-10-07 18:30:30.927364,82.0,4.35,1.11
2020-10-07 19:00:33.275286,59.0,6.25,1.06
2020-10-07 19:30:42.217859,41.0,7.02,0.99
2020-10-07 20:30:38.756786,100.0,4.02,1.11
2020-10-07 21:00:40.860144,42.0,4.74,0.89
2020-10-07 21:30:41.045233,139.0,4.96,0.97
2020-10-08 07:30:54.015991,47.0,7.23,1.05
2020-10-08 18:33:11.391470,80.0,5.46,0.62
2020-10-08 19:00:38.633953,45.0,6.58,1.08
2020-10-08 19:30:33.848708,39.0,6.99,1.24
2020-10-08 20:00:28.479729,60.0,6.7,1.24
2020-10-08 20:30:35.838220,53.0,7.2,1.02
2020-10-08 21:00:35.348825,52.0,5.8,1.16
2020-10-08 21:30:57.495326,72.0,4.22,0.9
2020-10-08 22:01:56.812347,99.0,4.06,1.0
2020-10-08 22:30:35.875751,66.0,5.12,0.86
2020-10-09 07:31:08.954553,60.0,3.45,0.88
2020-10-09 08:00:36.003749,50.0,6.52,0.99
2020-10-09 08:30:26.725198,40.0,7.22,1.15
2020-10-09 09:04:31.336073,44.0,7.18,1.16
2020-10-09 09:30:34.782301,60.0,7.2,1.08
2020-10-09 10:00:33.032784,42.0,6.78,1.28
2020-10-09 10:30:33.061469,43.0,7.1,1.23
2020-10-09 11:00:33.238435,56.0,7.03,1.2
2020-10-09 11:30:33.594950,43.0,6.85,1.16
2020-10-09 12:00:37.548958,60.0,6.17,0.98
2020-10-09 12:30:42.330954,53.0,7.08,0.71
2020-10-09 13:00:29.494439,42.0,7.13,1.22
2020-10-09 13:30:27.606823,42.0,7.13,1.12
2020-10-09 14:00:29.680407,41.0,6.22,1.03
2020-10-09 14:30:35.901973,54.0,4.37,1.15
2020-10-09 15:00:36.025214,59.0,6.59,1.08
2020-10-09 15:30:34.993219,59.0,5.73,1.02
2020-10-09 16:00:35.187151,59.0,7.23,1.1
2020-10-09 16:30:35.149925,42.0,7.03,1.14
2020-10-09 17:00:36.236738,49.0,6.22,1.05
2020-10-09 17:30:34.375585,40.0,6.9,1.13
2020-10-09 18:00:35.454500,60.0,6.51,1.1
2020-10-09 18:30:36.448558,44.0,7.2,0.91
2020-10-09 19:00:34.298686,54.0,7.08,1.12
2020-10-09 19:30:32.466039,48.0,7.24,1.25
2020-10-09 20:00:33.977153,44.0,6.66,1.16
2020-10-09 20:30:40.079454,146.0,3.82,0.89
2020-10-09 21:00:36.547013,59.0,4.15,0.92
2020-10-09 21:30:36.492397,47.0,6.22,0.92
2020-10-09 22:00:37.749403,60.0,5.54,1.05
2020-10-09 22:30:39.084112,117.0,3.29,0.9
2020-10-09 23:00:28.143344,60.0,7.26,1.04
2020-10-09 23:30:34.904983,54.0,7.2,1.09
2020-10-10 00:00:48.563480,40.0,7.0,1.18
2020-10-10 00:30:35.460672,42.0,7.16,1.07
2020-10-10 01:00:33.163520,40.0,7.18,1.22
2020-10-10 01:30:35.374076,46.0,7.22,1.06
2020-10-10 02:00:35.311432,60.0,6.4,1.06
2020-10-10 02:30:35.573098,40.0,7.08,1.06
2020-10-10 03:00:33.289744,40.0,7.09,1.15
2020-10-10 03:30:33.487537,41.0,7.31,1.23
2020-10-10 04:00:33.691118,41.0,7.01,1.17
2020-10-10 04:30:33.107122,43.0,7.03,1.15
2020-10-10 05:00:37.685194,44.0,7.2,1.1
2020-10-10 05:30:31.526589,65.0,6.48,1.07
2020-10-10 06:00:34.935983,44.0,6.92,1.19
2020-10-10 06:30:34.557470,54.0,6.8,1.09
2020-10-10 07:00:35.972194,40.0,7.05,1.1
2020-10-10 07:30:33.853243,58.0,6.89,1.2
2020-10-10 08:00:34.834162,49.0,6.74,1.17
2020-10-10 08:30:49.658389,48.0,6.73,1.13
2020-10-10 09:00:32.982117,60.0,5.97,1.16
2020-10-10 09:30:32.645641,44.0,6.81,1.28
2020-10-10 10:00:29.051024,40.0,6.74,1.13
2020-10-10 10:30:26.932851,44.0,6.66,1.19
2020-10-10 11:00:35.803795,60.0,6.96,1.13
2020-10-10 11:30:28.093095,45.0,6.89,1.05
2020-10-10 12:00:36.466019,45.0,6.87,1.04
2020-10-10 12:30:27.680660,42.0,6.95,1.11
2020-10-10 13:00:35.388081,65.0,6.84,1.13
2020-10-10 13:30:27.664782,40.0,7.06,1.07
2020-10-10 14:00:38.481261,42.0,6.87,1.12
2020-10-10 14:30:27.206587,40.0,7.0,1.13
2020-10-10 15:00:38.486913,40.0,6.87,1.17
2020-10-10 15:30:27.178791,41.0,7.02,1.08
2020-10-10 16:00:26.798353,60.0,7.17,1.22
2020-10-10 16:30:28.574384,42.0,7.05,1.03
2020-10-10 17:00:57.771636,54.0,5.37,1.13
2020-10-10 17:30:35.915379,49.0,6.95,1.06
2020-10-10 18:00:46.998688,104.0,6.06,1.22
2020-10-10 18:30:30.805499,110.0,4.19,1.09
2020-10-10 19:00:42.058144,65.0,3.81,1.05
2020-10-10 19:30:29.388657,85.0,6.02,0.97
2020-10-10 20:00:30.718289,45.0,6.87,1.07
2020-10-10 22:02:20.927975,125.0,4.65,1.0
2020-10-10 22:30:43.090197,40.0,5.57,0.91
2020-10-10 23:00:33.159774,112.0,7.01,1.01
2020-10-10 23:30:27.866145,54.0,6.85,1.14
2020-10-11 00:00:27.789567,39.0,7.19,1.13
2020-10-11 00:30:28.029096,44.0,6.91,1.09
2020-10-11 01:00:37.353547,43.0,6.84,1.11
2020-10-11 01:30:32.321105,44.0,6.45,1.1
2020-10-11 02:00:40.048516,41.0,7.1,1.12
2020-10-11 02:30:35.184897,41.0,7.14,1.12
2020-10-11 03:00:31.858958,44.0,7.27,1.15
2020-10-11 03:30:31.400308,49.0,7.03,1.15
2020-10-11 04:00:40.962443,60.0,6.68,1.11
2020-10-11 04:30:31.099783,59.0,6.99,0.86
2020-10-11 05:00:37.273618,41.0,7.15,1.15
2020-10-11 05:30:33.511658,59.0,6.96,1.16
2020-10-11 06:00:44.128744,40.0,6.74,1.04
2020-10-11 06:30:36.964008,58.0,6.95,1.13
